监测子站名称,城市,时间,季节,SO2,NO2,O3,CO_mg/m3,CO_μg/m3,PM10,PM2.5,SO2_标准化,NO2_标准化,O3_标准化,CO_μg/m3_标准化,PM10_标准化,PM2.5_标准化,SO2_环比变化率(%),NO2_环比变化率(%),O3_环比变化率(%),CO_μg/m3_环比变化率(%),PM10_环比变化率(%),PM2.5_环比变化率(%),综合污染指数
城中 (肇庆),肇庆,2021-01,冬季,10,41,54,0.8,800.0,60,41,0.8,0.7058823529411765,0.36923076923076925,0.7142857142857142,0.6712328767123288,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,4.078813531351806
城中 (肇庆),肇庆,2021-02,冬季,6,15,47,0.6,600.0,29,19,0.4000000000000001,0.19607843137254904,0.2615384615384616,0.42857142857142855,0.2465753424657534,0.3181818181818182,-40.0,-63.41463414634146,-12.962962962962965,-25.0,-51.66666666666666,-53.65853658536586,1.8509454821300106
城中 (肇庆),肇庆,2021-03,春季,9,38,45,0.7,700.0,56,33,0.7,0.6470588235294118,0.23076923076923073,0.5714285714285714,0.6164383561643836,0.6363636363636364,50.0,153.33333333333331,-4.255319148936165,16.666666666666675,93.10344827586208,73.6842105263158,3.4020586182552344
城中 (肇庆),肇庆,2021-04,春季,10,27,51,0.6,600.0,36,25,0.8,0.43137254901960786,0.32307692307692315,0.42857142857142855,0.3424657534246575,0.4545454545454546,11.111111111111116,-28.947368421052634,13.33333333333333,-14.28571428571429,-35.71428571428571,-24.242424242424242,2.7800321086380717
城中 (肇庆),肇庆,2021-05,春季,9,34,72,0.5,500.0,39,23,0.7,0.5686274509803921,0.6461538461538462,0.28571428571428575,0.38356164383561636,0.40909090909090906,-9.999999999999998,25.92592592592593,41.176470588235304,-16.666666666666664,8.333333333333325,-7.9999999999999964,2.993148135775049
城中 (肇庆),肇庆,2021-06,夏季,8,21,48,0.5,500.0,22,13,0.6000000000000001,0.3137254901960784,0.27692307692307694,0.28571428571428575,0.1506849315068493,0.18181818181818182,-11.111111111111116,-38.23529411764706,-33.333333333333336,0.0,-43.58974358974359,-43.47826086956522,1.8088659661584725
城中 (肇庆),肇庆,2021-07,夏季,10,21,46,0.5,500.0,21,11,0.8,0.3137254901960784,0.24615384615384617,0.28571428571428575,0.136986301369863,0.13636363636363635,25.0,0.0,-4.1666666666666625,0.0,-4.545454545454541,-15.384615384615385,1.9189435597977096
城中 (肇庆),肇庆,2021-08,夏季,10,25,51,0.6,600.0,26,15,0.8,0.39215686274509803,0.32307692307692315,0.42857142857142855,0.2054794520547945,0.2272727272727273,0.0,19.047619047619047,10.869565217391308,19.999999999999996,23.809523809523814,36.36363636363635,2.3765573937209714
城中 (肇庆),肇庆,2021-09,秋季,8,27,64,0.5,500.0,26,16,0.6000000000000001,0.43137254901960786,0.5230769230769231,0.28571428571428575,0.2054794520547945,0.25,-19.999999999999996,8.000000000000007,25.49019607843137,-16.666666666666664,0.0,6.666666666666665,2.2956432098656117
城中 (肇庆),肇庆,2021-10,秋季,9,24,93,0.6,600.0,36,23,0.7,0.37254901960784315,0.9692307692307692,0.42857142857142855,0.3424657534246575,0.40909090909090906,12.5,-11.111111111111116,45.3125,19.999999999999996,38.46153846153846,43.75,3.2219078799256073
城中 (肇庆),肇庆,2021-11,秋季,9,24,67,0.6,600.0,32,19,0.7,0.37254901960784315,0.5692307692307693,0.42857142857142855,0.2876712328767123,0.3181818181818182,0.0,0.0,-27.956989247311824,0.0,-11.111111111111116,-17.391304347826086,2.676204268468571
城中 (肇庆),肇庆,2021-12,冬季,9,39,74,0.7,700.0,60,38,0.7,0.6666666666666666,0.6769230769230768,0.5714285714285714,0.6712328767123288,0.75,0.0,62.5,10.447761194029859,16.666666666666675,87.5,100.0,4.036251191730644
