监测子站名称,城市,时间,季节,SO2,NO2,O3,CO_mg/m3,CO_μg/m3,PM10,PM2.5,SO2_标准化,NO2_标准化,O3_标准化,CO_μg/m3_标准化,PM10_标准化,PM2.5_标准化,SO2_环比变化率(%),NO2_环比变化率(%),O3_环比变化率(%),CO_μg/m3_环比变化率(%),PM10_环比变化率(%),PM2.5_环比变化率(%),综合污染指数
唐家 (珠海),珠海,2021-09,秋季,5,14,56,0.4,400.0,18,9,0.3076923076923077,0.17307692307692313,0.31343283582089554,0.14285714285714285,0.06779661016949154,0.06666666666666665,0.0,55.55555555555556,12.00000000000001,0.0,0.0,0.0,1.0715224862834274
唐家 (珠海),珠海,2021-10,秋季,5,19,81,0.5,500.0,33,19,0.3076923076923077,0.2692307692307693,0.6865671641791045,0.28571428571428575,0.32203389830508466,0.39999999999999997,0.0,35.71428571428572,44.64285714285714,25.0,83.33333333333333,111.11111111111111,2.2712384251215516
唐家 (珠海),珠海,2021-11,秋季,5,24,77,0.5,500.0,48,25,0.3076923076923077,0.3653846153846154,0.6268656716417911,0.28571428571428575,0.576271186440678,0.6000000000000001,0.0,26.315789473684205,-4.938271604938271,0.0,45.45454545454546,31.578947368421062,2.761928066873678
唐家 (珠海),珠海,2021-12,冬季,6,36,51,0.6,600.0,51,32,0.38461538461538464,0.5961538461538461,0.23880597014925375,0.42857142857142855,0.6271186440677966,0.8333333333333333,19.999999999999996,50.0,-33.76623376623377,19.999999999999996,6.25,28.000000000000004,3.108598606891043
城中 (肇庆),肇庆,2021-01,冬季,8,21,54,0.6,600.0,43,28,0.5384615384615385,0.3076923076923077,0.28358208955223885,0.42857142857142855,0.49152542372881347,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7498327880063274
城中 (肇庆),肇庆,2021-02,冬季,9,37,58,0.7,700.0,56,35,0.6153846153846154,0.6153846153846154,0.34328358208955223,0.5714285714285714,0.711864406779661,0.9333333333333333,12.5,76.19047619047619,7.407407407407418,16.666666666666675,30.232558139534895,25.0,3.7906791244003486
城中 (肇庆),肇庆,2021-03,春季,13,32,69,0.7,700.0,58,32,0.9230769230769231,0.5192307692307693,0.5074626865671643,0.5714285714285714,0.7457627118644068,0.8333333333333333,44.44444444444444,-13.513513513513509,18.965517241379317,0.0,3.571428571428581,-8.571428571428575,4.100294995501168
城中 (肇庆),肇庆,2021-04,春季,11,32,53,0.7,700.0,50,28,0.7692307692307694,0.5192307692307693,0.26865671641791045,0.5714285714285714,0.6101694915254237,0.7,-15.384615384615385,0.0,-23.188405797101453,0.0,-13.793103448275868,-12.5,3.4387163178334443
城中 (肇庆),肇庆,2021-05,春季,13,25,63,0.5,500.0,40,23,0.9230769230769231,0.38461538461538464,0.417910447761194,0.28571428571428575,0.44067796610169485,0.5333333333333332,18.181818181818187,-21.875,18.867924528301884,-28.57142857142857,-19.999999999999996,-17.85714285714286,2.9853283406028153
城中 (肇庆),肇庆,2021-06,夏季,14,24,57,0.6,600.0,27,17,1.0000000000000002,0.3653846153846154,0.32835820895522394,0.42857142857142855,0.22033898305084745,0.3333333333333333,7.692307692307687,-4.0000000000000036,-9.523809523809524,19.999999999999996,-32.49999999999999,-26.086956521739136,2.675986569295449
城中 (肇庆),肇庆,2021-07,夏季,13,18,51,0.5,500.0,22,13,0.9230769230769231,0.25,0.23880597014925375,0.28571428571428575,0.13559322033898305,0.2,-7.14285714285714,-25.0,-10.526315789473683,-16.666666666666664,-18.518518518518523,-23.529411764705888,2.033190399279446
城中 (肇庆),肇庆,2021-08,夏季,11,20,55,0.5,500.0,28,16,0.7692307692307694,0.2884615384615385,0.29850746268656725,0.28571428571428575,0.23728813559322035,0.3,-15.384615384615385,11.111111111111116,7.843137254901955,0.0,27.27272727272727,23.076923076923084,2.179202191686381
城中 (肇庆),肇庆,2021-09,秋季,9,28,60,0.6,600.0,28,17,0.6153846153846154,0.4423076923076924,0.37313432835820903,0.42857142857142855,0.23728813559322035,0.3333333333333333,-18.181818181818176,39.99999999999999,9.090909090909083,19.999999999999996,0.0,6.25,2.4300195335484993
城中 (肇庆),肇庆,2021-10,秋季,8,26,70,0.7,700.0,36,25,0.5384615384615385,0.40384615384615385,0.5223880597014925,0.5714285714285714,0.3728813559322034,0.6000000000000001,-11.111111111111116,-7.14285714285714,16.666666666666675,16.666666666666675,28.57142857142858,47.058823529411775,3.00900567936996
城中 (肇庆),肇庆,2021-11,秋季,13,49,65,0.7,700.0,61,37,0.9230769230769231,0.8461538461538463,0.4477611940298508,0.5714285714285714,0.7966101694915253,1.0,62.5,88.46153846153845,-7.14285714285714,0.0,69.44444444444444,48.0,4.585030704180717
城中 (肇庆),肇庆,2021-12,冬季,12,42,46,0.7,700.0,53,32,0.8461538461538463,0.7115384615384616,0.16417910447761197,0.5714285714285714,0.6610169491525424,0.8333333333333333,-7.692307692307687,-14.28571428571429,-29.230769230769226,0.0,-13.11475409836066,-13.513513513513509,3.787650266084367
